AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,49-9062,Medical Equipment Repairers,detailed,1460,13.6,0.543,1.28,,,28.63,59550,3.8,17.75,21.81,28.93,35.09,39.41,36930,45360,60180,72990,81980,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,49-9063,Musical Instrument Repairers and Tuners,detailed,340,15.2,0.125,3.08,,,26.02,54130,6,16.48,22.97,25.69,29.8,36.38,34280,47770,53430,61980,75670,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,260,23.1,0.098,1.45,,,35.99,74860,2.8,28.87,30.55,36.83,39.52,44.97,60050,63540,76600,82200,93540,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,49-9071,"Maintenance and Repair Workers, General",detailed,20850,3.8,7.787,0.79,,,24.57,51100,0.9,16.68,18.75,23.39,28.84,34.67,34680,39000,48650,59990,72120,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,320,26.5,0.121,0.51,,,23.27,48400,4.6,17.67,19.82,21.71,23.64,30.19,36750,41220,45150,49170,62790,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,49-9094,Locksmiths and Safe Repairers,detailed,340,29.4,0.125,1.28,,,27.67,57550,4.8,16.83,23.11,29.64,32.91,36.06,35010,48060,61640,68460,75000,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,49-9096,Riggers,detailed,230,32.5,0.087,0.55,,,27.35,56890,9,19.39,20.92,24.43,35.13,38.28,40330,43510,50810,73070,79630,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,3320,9.7,1.238,1.85,,,19.68,40940,2,14.17,15.45,17.69,21.66,30.76,29470,32140,36800,45050,63980,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,5000,10.8,1.869,1.61,,,24.61,51190,1.8,16.52,19.24,23.01,28.65,35.91,34370,40020,47870,59590,74690,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,6150,3.4,2.295,0.52,,,35.89,74650,1.1,20.89,27.15,34.58,43,51.69,43450,56470,71930,89450,107520,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-2021,"Coil Winders, Tapers, and Finishers",detailed,80,31.3,0.03,0.39,,,22.22,46210,8.6,15.5,17.55,23.22,27.07,28.9,32250,36510,48290,56300,60120,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,1200,14.8,0.45,0.26,,,30.1,62610,3.6,18.91,22.54,29.98,36.95,39.6,39320,46890,62370,76850,82360,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-2041,Structural Metal Fabricators and Fitters,detailed,520,20,0.195,0.51,,,24.69,51360,4.6,18.38,19.43,22.01,27.65,34.21,38230,40410,45770,57510,71150,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-2090,Miscellaneous Assemblers and Fabricators,detailed,6980,5.4,2.607,0.27,,,21.57,44870,1,15.28,17.27,20.63,24.43,29.46,31780,35910,42900,50810,61280,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-3011,Bakers,detailed,2140,11.9,0.799,0.55,,,18.43,38330,1.6,14.32,15.66,17.8,20.64,23.32,29790,32570,37020,42920,48500,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-3021,Butchers and Meat Cutters,detailed,1400,15.9,0.523,0.58,,,19.8,41190,4.7,13.76,14.7,18.28,23.14,28.07,28620,30580,38030,48140,58390,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,910,39.3,0.341,0.37,,,14.54,30240,9,13.25,13.25,13.25,13.27,19.06,27560,27560,27560,27610,39650,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-3023,Slaughterers and Meat Packers,detailed,,,,,,,22.34,46460,13.5,15.91,16.33,17.58,20.61,40,33090,33970,36560,42880,83200,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,,,,,,,21.74,45210,12.6,13.95,16.81,24.16,25.59,27.25,29020,34960,50260,53230,56680,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-3092,Food Batchmakers,detailed,1390,8.2,0.518,0.46,,,19.84,41270,1.5,14.59,16.7,18.95,22.73,26.32,30350,34730,39410,47270,54740,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-3093,Food Cooking Machine Operators and Tenders,detailed,390,20.1,0.147,0.75,,,16.53,34380,3.3,13.64,14.5,16.17,18.47,19.85,28370,30160,33640,38410,41300,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-3099,"Food Processing Workers, All Other",detailed,2070,28.4,0.773,1.83,,,16.59,34510,4.2,13.65,13.66,16.82,17.43,19.01,28400,28410,34990,36250,39540,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,260,16,0.096,0.23,,,25.24,52510,1.9,15.77,21.47,23.63,28.76,36.34,32800,44660,49160,59820,75590,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,480,24.1,0.181,1.11,,,24.25,50440,6.7,19.05,21.77,22.55,27.39,32.43,39630,45290,46900,56970,67460,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,240,11.1,0.089,0.08,,,23.09,48030,2.2,17.28,21.13,23.21,24.7,27.71,35940,43950,48270,51380,57640,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,130,15.2,0.047,0.09,,,21.27,44240,2.7,13.71,17.63,20.59,23.86,30.02,28530,36670,42820,49630,62440,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,80,42,0.028,0.22,,,23.64,49180,7.4,18.63,19.16,24.27,27.31,30.52,38740,39860,50480,56790,63490,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,70,23.1,0.027,0.3,,,26.07,54220,4.4,18.64,21,25.78,30.86,33.24,38770,43690,53610,64190,69150,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-4041,Machinists,detailed,1570,8.5,0.585,0.31,,,28.4,59080,1.2,19.07,22.81,27.4,34.1,38.13,39660,47440,56980,70920,79310,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,340,23.2,0.127,0.12,,,25.32,52660,5.9,17.27,21.4,25.09,28.35,32.07,35920,44510,52190,58970,66710,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,800,18.8,0.3,0.36,,,26.36,54840,2.5,18.93,23.26,26.94,28.49,31.68,39370,48390,56040,59260,65890,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-4111,Tool and Die Makers,detailed,50,9.2,0.019,0.05,,,29.53,61410,5.3,16.38,18.32,27.21,38.89,38.89,34080,38100,56590,80890,80890,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,2910,9.9,1.089,0.39,,,28.74,59780,3.9,19.28,22.77,26.5,35.76,41.35,40090,47360,55120,74390,86020,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,160,15.8,0.06,0.28,,,26.39,54900,6.2,18.01,19.91,22.1,29.56,45.05,37470,41410,45960,61480,93690,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-4192,"Layout Workers, Metal and Plastic",detailed,110,44,0.041,0.94,,,43.41,90290,9.9,34.86,40.83,46.33,46.84,46.93,72510,84920,96370,97430,97620,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,130,39.1,0.049,0.23,,,19.38,40310,6.7,15.36,18.15,18.37,21.71,25.57,31950,37750,38220,45150,53190,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-4199,"Metal Workers and Plastic Workers, All Other",detailed,250,26.7,0.093,0.69,,,22.07,45910,5.1,16.68,18,19.99,24.43,32.6,34680,37440,41580,50810,67810,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-5111,Prepress Technicians and Workers,detailed,370,13.1,0.137,0.88,,,23.87,49660,4.8,14.88,18.4,23.73,28.44,31.83,30940,38270,49360,59160,66210,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-5112,Printing Press Operators,detailed,1430,6,0.534,0.54,,,23.49,48860,2,14.65,17.87,22.79,28.4,33.63,30480,37170,47400,59080,69940,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-5113,Print Binding and Finishing Workers,detailed,530,14.1,0.199,0.78,,,20.19,41980,3,16.1,16.81,17.83,23.36,27.19,33490,34970,37090,48590,56550,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-6011,Laundry and Dry-Cleaning Workers,detailed,3560,10.7,1.331,1.09,,,15.49,32220,2.7,13.25,13.46,14.55,16.19,17.17,27560,28000,30260,33660,35710,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,270,32.2,0.101,0.54,,,20.52,42680,13.2,13.95,14.85,18.12,25.27,27.25,29020,30880,37700,52560,56670,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-6031,Sewing Machine Operators,detailed,1080,10.9,0.405,0.53,,,16.51,34340,1.7,13.25,13.79,15.65,17.72,21,27560,28680,32560,36860,43680,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,,,,,,,17.11,35600,20.9,13.25,13.25,13.25,18.08,31.15,27560,27560,27560,37600,64780,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,60,48.2,0.022,0.35,,,15.61,32460,2.7,13.45,13.9,15.75,16.61,17.52,27980,28910,32770,34540,36440,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",detailed,40,8,0.016,0.15,,,17.91,37260,3.2,13.25,13.25,17.6,20.62,21.65,27560,27560,36600,42900,45030,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-6093,Upholsterers,detailed,60,32,0.024,0.14,,,20.7,43060,2.4,17.09,18,19.78,21.3,26.02,35550,37440,41140,44290,54120,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,60,18.8,0.024,0.24,,,19.17,39870,1.6,15.36,16.82,18.84,19.29,22.53,31950,34990,39190,40120,46860,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-7011,Cabinetmakers and Bench Carpenters,detailed,380,11.5,0.143,0.25,,,22.23,46250,3.2,17.24,17.58,21.01,24.38,30.31,35860,36560,43690,50710,63050,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-7021,Furniture Finishers,detailed,40,14.8,0.016,0.17,,,24.54,51040,1.5,19.27,24.1,24.38,26.28,27.2,40090,50130,50710,54660,56580,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,310,21.2,0.117,0.41,,,36.06,75000,14.1,17.37,18.29,23.96,57.68,60.25,36130,38040,49840,119960,125320,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,300,13.1,0.11,0.27,,,21.9,45550,3.1,15.89,17.7,21.28,24.5,30.43,33040,36810,44250,50950,63300,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-7099,"Woodworkers, All Other",detailed,160,25.3,0.059,1.15,,,23.43,48730,6.8,16.64,17.31,23.88,28.24,32.6,34610,36010,49670,58730,67810,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-8012,Power Distributors and Dispatchers,detailed,80,13.5,0.03,0.5,,,48,99840,1.2,38.63,45.91,49.09,49.1,54.22,80350,95480,102110,102120,112780,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-8013,Power Plant Operators,detailed,190,5,0.073,0.35,,,47.18,98140,1.5,29.35,36.99,48.34,58.15,62.38,61040,76950,100550,120950,129750,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-8021,Stationary Engineers and Boiler Operators,detailed,460,16.6,0.173,0.78,,,37.41,77810,2.9,27.62,32.18,38.41,42.69,46.21,57450,66930,79890,88800,96120,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,1690,5.5,0.633,0.8,,,27.58,57360,2.8,18.88,19.55,25.16,31.14,42.89,39270,40660,52320,64760,89200,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-8091,Chemical Plant and System Operators,detailed,380,11.3,0.142,1.2,,,37.97,78980,1.6,29.76,32.14,40.68,42.35,42.51,61890,66850,84620,88090,88420,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-8092,Gas Plant Operators,detailed,80,13.4,0.029,0.28,,,38.34,79750,3.3,19.08,27.19,38.91,47.53,52.94,39680,56560,80930,98860,110120,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,70,4.6,0.026,0.12,,,37.28,77530,3,21.41,21.41,35.66,46.64,57.45,44530,44530,74170,97020,119500,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-8099,"Plant and System Operators, All Other",detailed,250,2.4,0.095,0.93,,,34.49,71740,1,24.82,31.34,36.38,39.32,39.93,51620,65190,75670,81790,83050,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-9011,Chemical Equipment Operators and Tenders,detailed,1280,8.4,0.478,0.6,,,29.04,60390,1.7,19.22,22.76,27.91,32.23,41.82,39980,47330,58060,67030,86990,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,560,8.9,0.209,0.6,,,25.55,53150,2.8,13.71,18.55,24.12,30.6,39.73,28510,38590,50180,63640,82640,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,110,17,0.041,0.24,,,21.23,44150,4.1,15.64,18.38,19.63,22.99,28.12,32540,38230,40830,47810,58490,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-9022,"Grinding and Polishing Workers, Hand",detailed,90,33.6,0.034,0.43,,,21.93,45620,4.1,15.97,18.47,23.4,24.8,26.04,33220,38420,48660,51590,54150,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,1500,7.5,0.561,0.81,,,24.43,50820,1.2,16.24,19.65,24.28,28.46,31.91,33770,40880,50500,59190,66360,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-9031,"Cutters and Trimmers, Hand",detailed,50,38.7,0.017,0.36,,,20.36,42350,5.6,16.4,16.68,20.14,23.59,23.59,34110,34690,41890,49060,49070,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,320,10.1,0.118,0.34,,,21.59,44900,3.6,16.17,16.99,20.11,24.76,29.3,33630,35350,41820,51500,60940,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,330,18,0.125,0.33,,,20.94,43560,1,17.9,18.11,21.49,22.72,23.02,37230,37660,44710,47260,47880,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,4390,5.9,1.639,0.43,,,27.9,58030,1.4,16.5,19.78,25.91,35.05,40.5,34320,41150,53890,72900,84240,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-9071,Jewelers and Precious Stone and Metal Workers,detailed,290,14.3,0.108,0.68,,,27.8,57830,2.5,16.82,21.42,24,37.17,40.43,34980,44550,49930,77320,84090,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-9081,Dental Laboratory Technicians,detailed,460,21.7,0.174,0.77,,,29.81,62000,9.8,18.37,19.63,23.65,36.09,47.05,38210,40830,49190,75070,97870,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-9082,Medical Appliance Technicians,detailed,,,,,,,25.73,53520,9.1,16.65,17.11,27.1,27.91,37.41,34630,35580,56360,58040,77810,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-9083,Ophthalmic Laboratory Technicians,detailed,160,24.6,0.06,0.5,,,23.95,49810,4.1,19.12,19.94,22.68,25,31.36,39770,41460,47170,52000,65220,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,1840,11.3,0.689,0.28,,,19.44,40430,2.4,14.04,15.16,17.58,22.63,29.4,29200,31520,36560,47070,61150,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-9123,"Painting, Coating, and Decorating Workers",detailed,190,39.8,0.07,0.99,,,23.22,48300,20.4,17,17.71,18.78,22.98,35.08,35360,36850,39060,47800,72960,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,730,9.6,0.272,0.26,,,27.01,56180,3.2,16.66,18.97,24.15,33.66,39.07,34650,39460,50240,70010,81260,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-9151,Photographic Process Workers and Processing Machine Operators,detailed,180,33.1,0.068,1.79,,,,,,,,,,,,,,,,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,2160,4.9,0.805,0.65,,,26.11,54310,1.1,18.33,22.56,24.43,31.32,32.25,38130,46930,50820,65140,67080,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,310,17.6,0.117,0.63,,,30.6,63650,2.9,24.19,25.76,29.12,35.67,39.21,50320,53580,60570,74190,81550,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,50,33.1,0.018,0.21,,,20.49,42620,4.5,17.1,17.7,21,22.14,24.25,35560,36820,43680,46060,50440,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-9193,Cooling and Freezing Equipment Operators and Tenders,detailed,40,28.4,0.013,0.31,,,24.01,49940,12.7,19.7,19.71,21.25,29.2,32.51,40980,40990,44190,60730,67630,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-9194,Etchers and Engravers,detailed,50,29.8,0.017,0.32,,,20.85,43370,6.6,16.81,17.12,18.46,20.35,32.57,34960,35610,38390,42330,67740,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,200,29.5,0.073,0.29,,,22.45,46690,7,16.77,18.97,22.08,24.15,29.92,34890,39460,45920,50240,62240,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,520,13.6,0.195,0.31,,,21.58,44880,0.5,18.04,18.04,20.73,23.91,26.21,37520,37520,43110,49720,54510,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-9197,Tire Builders,detailed,50,26.6,0.02,0.15,,,17.8,37020,1.5,15,15.19,17.25,18.64,22.46,31200,31600,35880,38760,46720,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-9198,Helpers--Production Workers,detailed,1440,8.2,0.539,0.45,,,19.53,40630,2.7,14.02,16.08,18.45,22.3,26.83,29160,33450,38370,46380,55810,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,51-9199,"Production Workers, All Other",detailed,4160,7.4,1.554,0.97,,,20.55,42740,1.7,14.51,16.67,18.58,22.72,27.86,30170,34660,38650,47260,57940,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,53-1041,Aircraft Cargo Handling Supervisors,detailed,110,10,0.041,0.69,,,35.64,74130,3.7,26.19,26.19,33.29,43.46,44.81,54480,54480,69240,90390,93200,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,11940,2.7,4.459,1.14,,,31.38,65260,0.9,19.47,23.26,30.7,37.48,42.67,40490,48380,63860,77960,88760,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,53-2012,Commercial Pilots,detailed,470,12,0.177,0.51,,,,139560,3.7,,,,,,81600,106700,126600,162660,213660,TRUE,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,53-2021,Air Traffic Controllers,detailed,110,15.7,0.042,0.28,,,52,108160,4.8,38.59,38.59,50.63,59.19,72.98,80260,80260,105310,123120,151800,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,53-2022,Airfield Operations Specialists,detailed,90,26.2,0.033,0.27,,,37.72,78460,14.5,16.96,18.74,32.82,50.88,66.84,35270,38980,68260,105830,139020,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",detailed,510,18.4,0.189,2.49,,,20.06,41720,4.7,17.01,17.04,18.03,22.36,25.16,35390,35450,37500,46500,52340,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,53-3031,Driver/Sales Workers,detailed,10390,9.3,3.879,1.27,,,18.83,39160,3.5,13.25,13.58,17.14,21.6,27.64,27560,28250,35660,44930,57500,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,23850,3.3,8.909,0.66,,,27.73,57690,1.4,19.06,23.2,26.94,30.34,36.64,39640,48250,56040,63100,76210,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,53-3033,Light Truck Drivers,detailed,19950,5.4,7.452,1.13,,,23.32,48510,1.2,14.42,18.04,22.21,27.03,34.71,29990,37520,46210,56220,72190,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,53-3051,"Bus Drivers, School",detailed,8370,9,3.126,1.28,,,23.79,49470,1.3,18.02,21.72,23.52,24.92,30.02,37490,45180,48920,51830,62450,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,53-3052,"Bus Drivers, Transit and Intercity",detailed,4730,2.2,1.766,1.45,,,28.8,59900,0.6,20.52,23.06,29.25,35.48,35.48,42690,47960,60850,73800,73800,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,53-3053,Shuttle Drivers and Chauffeurs,detailed,4320,7.1,1.614,1.2,,,18.38,38230,1.1,14.27,15.4,17.62,20,23.4,29670,32030,36660,41600,48680,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,53-3054,Taxi Drivers,detailed,130,47.6,0.048,0.41,,,15.86,32980,4.3,13.93,14.6,15.14,16.12,18.73,28980,30370,31480,33540,38960,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,53-3099,"Motor Vehicle Operators, All Other",detailed,1200,15.8,0.448,1.33,,,21.94,45620,3,14.82,15.86,21.61,24.45,32.7,30820,32980,44950,50850,68010,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,53-4011,Locomotive Engineers,detailed,230,0.7,0.087,0.41,,,41.23,85760,0.9,34.6,38.98,38.98,45.28,45.29,71960,81070,81070,94190,94190,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",detailed,70,4.9,0.026,0.29,,,32.36,67310,1.2,23.51,28.61,31.98,36.29,36.29,48890,59500,66510,75490,75490,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,53-4031,Railroad Conductors and Yardmasters,detailed,250,1,0.094,0.31,,,36.47,75850,1.1,27.58,33.15,36.63,36.63,44.64,57360,68950,76200,76200,92840,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,53-4041,Subway and Streetcar Operators,detailed,470,2.7,0.174,1.78,,,32.71,68040,1.3,18.24,27.76,35.37,38.04,38.04,37930,57740,73570,79130,79130,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,53-5011,Sailors and Marine Oilers,detailed,350,15.2,0.132,0.67,,,25.83,53720,4.2,16.42,17.51,25,28.16,40.03,34160,36410,51990,58580,83270,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,53-5021,"Captains, Mates, and Pilots of Water Vessels",detailed,460,6,0.172,0.76,,,48.57,101020,5,18.99,30.13,40.72,62.58,83.73,39490,62680,84690,130170,174160,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,53-5022,Motorboat Operators,detailed,,,,,,,28.69,59680,14.7,13.43,18.13,21.24,38.62,55.45,27930,37710,44170,80330,115330,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,53-5031,Ship Engineers,detailed,90,16.3,0.032,0.55,,,56.33,117170,5.4,38.12,45.28,46.79,66.16,79.11,79290,94190,97330,137610,164540,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,53-6021,Parking Attendants,detailed,1290,16.9,0.483,0.62,,,16.38,34080,3.3,13.65,14.48,15.52,17.46,21.29,28390,30120,32280,36310,44270,,
24,Maryland,2,MD,000000,Cross-industry,cross-industry,1235,53-6031,Automotive and Watercraft Service Attendants,detailed,1150,13.6,0.431,0.71,,,16.2,33700,2.7,13.4,13.83,14.9,17.15,20.34,27880,28770,30980,35670,42310,,
